12:0:3, 6.07, 30.70, 130.40
12:0:4, 6.08, 31.50, 134.06
12:0:4, 6.09, 31.90, 135.95
12:0:5, 6.09, 31.70, 135.18
12:0:6, 6.09, 31.50, 134.24
12:0:7, 6.09, 31.50, 134.33
12:0:8, 6.09, 31.50, 134.33
12:0:8, 6.10, 32.00, 136.55
12:7:36, 6.31, 41.80, 184.57
12:7:37, 6.28, 39.70, 174.41
12:7:38, 6.27, 40.60, 178.25
12:7:39, 6.30, 45.30, 199.65
12:7:39, 6.35, 53.50, 237.88
12:7:40, 6.42, 63.80, 286.72
12:7:41, 6.48, 73.30, 332.49
12:7:42, 6.52, 80.10, 365.80
12:7:43, 6.54, 81.70, 374.02
12:7:43, 6.53, 78.30, 358.02
12:7:44, 6.50, 71.40, 325.07
12:7:45, 6.47, 66.20, 299.91
12:7:46, 6.46, 66.90, 302.52
12:7:47, 6.48, 72.40, 328.20
12:7:47, 6.50, 76.40, 347.83
12:7:48, 6.52, 77.10, 351.67
12:7:49, 6.51, 76.00, 346.44
12:7:50, 6.51, 76.10, 346.89
12:7:51, 6.52, 77.40, 353.04
12:7:51, 6.52, 77.50, 353.49
12:7:52, 6.51, 75.30, 343.25
12:7:53, 6.50, 72.60, 330.13
12:7:54, 6.49, 73.10, 331.99
12:7:55, 6.50, 74.80, 340.13
12:7:55, 6.50, 75.80, 345.10
12:7:56, 6.50, 75.20, 342.37
12:7:57, 6.50, 74.20, 337.40
12:7:58, 6.49, 73.10, 332.20
12:7:59, 6.49, 71.10, 322.91
12:8:0, 6.47, 69.20, 313.50
12:8:0, 6.47, 67.10, 303.80
12:8:1, 6.44, 61.80, 278.77
12:8:2, 6.40, 52.60, 235.80
12:8:3, 6.33, 43.10, 190.92
12:8:4, 6.27, 39.90, 175.18
12:8:4, 6.26, 39.50, 173.09
12:8:5, 6.26, 39.40, 172.65
12:8:6, 6.26, 39.10, 171.34
12:8:7, 6.25, 38.20, 167.18
12:8:8, 6.24, 36.80, 160.74
12:8:8, 6.23, 35.90, 156.51
12:8:9, 6.22, 35.80, 155.97
12:8:10, 6.22, 36.00, 156.84
12:8:11, 6.23, 36.30, 158.25
12:8:12, 6.23, 36.60, 159.66
12:8:12, 6.24, 37.00, 161.51
12:8:13, 6.24, 37.20, 162.49
12:8:14, 6.25, 37.90, 165.76
12:8:15, 6.25, 37.40, 163.57
12:8:16, 6.24, 36.00, 157.15
12:8:16, 6.22, 34.80, 151.62
12:8:17, 6.22, 34.60, 150.55
12:8:18, 6.22, 35.00, 152.39
12:8:19, 6.22, 34.90, 151.95
12:8:20, 6.22, 34.20, 148.81
12:8:20, 6.21, 33.60, 146.01
12:8:21, 6.20, 33.10, 143.75
12:8:22, 6.20, 32.90, 142.79
12:8:23, 6.20, 32.60, 141.39
12:8:24, 6.20, 32.50, 140.96
12:8:24, 6.19, 32.20, 139.57
12:8:25, 6.19, 32.10, 139.13
12:8:26, 6.19, 31.90, 138.18
12:8:27, 6.19, 31.80, 137.74
12:8:28, 6.19, 31.60, 136.88
12:8:28, 6.18, 31.40, 135.92
12:8:29, 6.18, 31.20, 134.97
12:8:30, 6.18, 31.10, 134.54
12:8:31, 6.18, 31.00, 134.11
12:8:32, 6.18, 30.80, 133.15
12:8:32, 6.18, 30.50, 131.86
12:8:33, 6.17, 30.40, 131.34
12:8:34, 6.17, 30.30, 130.91
12:8:35, 6.17, 30.20, 130.48
12:8:36, 6.17, 30.00, 129.53
12:8:36, 6.17, 29.80, 128.66
12:8:37, 6.16, 29.60, 127.72
12:8:38, 6.16, 29.50, 127.29
12:8:39, 6.16, 29.30, 126.34
12:8:40, 6.16, 29.20, 125.91
12:8:41, 6.16, 29.10, 125.48
12:8:41, 6.16, 29.10, 125.48
12:8:42, 6.16, 29.00, 125.05
12:8:43, 6.16, 28.90, 124.62
12:8:44, 6.16, 28.90, 124.70
12:8:45, 6.16, 28.80, 124.19
