13:43:15, 6.53, 103.20, 471.87
13:43:16, 6.53, 103.30, 472.33
13:43:17, 6.53, 103.30, 472.04
13:43:18, 6.53, 103.30, 472.04
13:43:18, 6.53, 103.20, 471.58
13:43:19, 6.52, 103.20, 471.29
13:43:20, 6.52, 103.10, 470.84
13:43:21, 6.52, 103.10, 470.84
13:43:22, 6.52, 103.00, 470.38
13:43:22, 6.52, 102.90, 469.92
13:43:23, 6.52, 102.90, 469.64
13:43:24, 6.52, 102.80, 469.18
13:43:25, 6.52, 102.70, 468.44
13:43:26, 6.52, 102.70, 468.44
13:43:26, 6.52, 102.70, 468.44
13:43:27, 6.51, 102.60, 467.69
13:43:28, 6.52, 102.60, 467.98
13:43:29, 6.51, 102.60, 467.69
13:43:30, 6.51, 102.60, 467.69
13:43:31, 6.51, 102.50, 467.24
13:43:31, 6.51, 102.50, 467.24
13:43:32, 6.51, 102.50, 466.95
13:43:33, 6.51, 102.50, 466.95
13:43:34, 6.51, 102.40, 466.78
13:43:35, 6.51, 102.40, 466.49
13:43:35, 6.50, 102.40, 466.21
13:43:36, 6.51, 102.30, 466.04
13:43:37, 6.51, 102.40, 466.49
13:43:38, 6.50, 102.30, 465.75
13:43:39, 6.50, 102.30, 465.75
13:43:39, 6.50, 102.30, 465.47
13:43:40, 6.50, 102.30, 465.75
13:43:41, 6.50, 102.20, 465.01
13:43:42, 6.50, 102.20, 465.01
13:43:43, 6.50, 102.30, 465.47
13:43:43, 6.50, 102.20, 465.01
13:43:44, 6.50, 102.10, 464.27
13:43:45, 6.50, 102.10, 464.27
13:43:46, 6.50, 102.10, 464.27
13:43:47, 6.50, 102.00, 463.81
13:43:47, 6.50, 102.00, 463.81
13:43:48, 6.50, 102.10, 464.27
13:43:49, 6.49, 101.90, 463.07
13:43:50, 6.49, 101.90, 463.07
13:43:51, 6.49, 101.90, 463.07
13:43:51, 6.49, 101.90, 463.07
13:43:52, 6.49, 101.80, 462.33
13:43:53, 6.49, 101.90, 462.79
13:43:54, 6.49, 101.90, 462.79
13:43:55, 6.49, 101.80, 462.33
13:43:55, 6.49, 101.80, 462.33
13:43:56, 6.49, 101.80, 462.33
13:43:57, 6.48, 101.80, 462.05
13:43:58, 6.49, 101.90, 462.79
13:43:59, 6.48, 101.90, 462.50
13:43:59, 6.48, 101.70, 461.60
13:44:0, 6.48, 101.80, 462.05
13:44:1, 6.48, 101.60, 461.14
13:44:2, 6.48, 101.70, 461.60
13:44:3, 6.48, 101.60, 461.14
13:44:3, 6.48, 101.50, 460.69
13:44:4, 6.48, 101.50, 460.69
13:44:5, 6.48, 101.50, 460.69
13:44:6, 6.48, 101.60, 461.14
13:44:7, 6.48, 101.40, 460.23
13:44:7, 6.48, 101.30, 459.50
13:44:8, 6.48, 101.30, 459.78
13:44:9, 6.48, 101.30, 459.78
13:44:10, 6.48, 101.20, 459.04
13:44:11, 6.48, 101.30, 459.50
13:44:12, 6.48, 101.20, 459.04
13:44:12, 6.48, 101.20, 459.04
13:44:13, 6.48, 101.10, 458.59
13:44:14, 6.48, 101.10, 458.59
13:44:15, 6.48, 101.10, 458.59
13:44:16, 6.48, 101.30, 459.50
13:44:16, 6.48, 101.10, 458.59
13:44:17, 6.48, 101.10, 458.31
13:44:18, 6.48, 101.20, 459.04
13:44:19, 6.48, 101.10, 458.31
13:44:20, 6.48, 101.00, 457.85
13:44:20, 6.48, 100.90, 457.40
13:44:21, 6.48, 100.90, 457.40
13:44:22, 6.47, 100.90, 457.12
13:44:23, 6.47, 100.90, 457.12
13:44:24, 6.47, 100.70, 456.21
13:44:24, 6.47, 100.70, 455.93
13:44:25, 6.47, 100.60, 455.76
13:44:26, 6.47, 100.70, 455.93
13:44:27, 6.47, 100.70, 455.93
13:44:28, 6.47, 100.60, 455.48
13:44:28, 6.47, 100.40, 454.57
13:44:29, 6.47, 100.50, 455.02
13:44:30, 6.47, 100.40, 454.57
13:44:31, 6.47, 100.30, 454.12
13:44:32, 6.47, 100.40, 454.57
13:44:32, 6.46, 100.30, 453.84
13:44:33, 6.46, 100.30, 453.84
13:44:34, 6.46, 100.20, 453.38
13:44:35, 6.46, 100.10, 452.93
13:44:36, 6.46, 100.10, 452.93
13:44:36, 6.46, 100.00, 452.48
13:44:37, 6.46, 100.00, 452.48
13:44:38, 6.46, 99.90, 452.03
13:44:39, 6.46, 100.00, 452.48
13:44:40, 6.46, 100.00, 452.20
13:44:40, 6.46, 99.90, 451.75
13:44:41, 6.46, 99.80, 451.30
13:44:42, 6.46, 99.50, 449.94
13:44:43, 6.46, 99.50, 449.66
13:44:44, 6.46, 99.10, 447.85
13:44:44, 6.46, 98.80, 446.50
13:44:45, 6.45, 98.20, 443.51
13:44:46, 6.45, 97.40, 439.90
13:44:47, 6.45, 96.70, 436.47
13:44:48, 6.44, 95.10, 428.98
13:44:48, 6.44, 93.30, 420.34
13:44:49, 6.44, 94.40, 425.29
13:44:50, 6.45, 97.00, 437.82
13:44:51, 6.45, 98.10, 443.06
13:44:52, 6.46, 98.60, 445.59
13:44:53, 6.46, 99.00, 447.68
13:44:53, 6.46, 99.10, 448.41
13:44:54, 6.46, 99.30, 449.31
13:44:55, 6.46, 99.30, 449.31
13:44:56, 6.46, 99.50, 450.22
13:44:57, 6.46, 99.70, 451.12
13:44:57, 6.47, 99.70, 451.40
13:44:58, 6.47, 99.70, 451.40
13:44:59, 6.46, 99.60, 450.67
13:45:0, 6.46, 99.80, 451.58
13:45:1, 6.47, 100.00, 452.76
13:45:1, 6.47, 100.00, 452.76
13:45:2, 6.47, 100.10, 453.21
13:45:3, 6.47, 100.20, 453.67
13:45:4, 6.47, 100.30, 454.12
13:45:5, 6.47, 100.30, 454.12
13:45:5, 6.47, 100.60, 455.48
13:45:6, 6.47, 100.90, 457.12
13:45:7, 6.47, 101.10, 458.02
13:45:8, 6.48, 101.40, 459.67
13:45:9, 6.48, 101.40, 459.67
13:45:9, 6.48, 101.40, 459.67
13:45:10, 6.48, 101.50, 460.12
13:45:11, 6.48, 101.50, 460.12
13:45:12, 6.48, 101.40, 459.67
13:45:13, 6.48, 101.40, 459.67
13:45:13, 6.48, 101.40, 459.67
13:45:14, 6.48, 101.40, 459.67
13:45:15, 6.48, 101.30, 459.21
13:45:16, 6.48, 101.40, 459.67
13:45:17, 6.48, 101.30, 459.50
13:45:17, 6.48, 101.20, 458.76
13:45:18, 6.48, 101.10, 458.31
13:45:19, 6.48, 101.00, 457.85
13:45:20, 6.48, 101.20, 458.76
13:45:21, 6.48, 101.20, 458.76
13:45:21, 6.48, 101.40, 459.67
13:45:22, 6.48, 101.30, 459.21
13:45:23, 6.48, 101.50, 460.12
13:45:24, 6.48, 101.20, 458.76
13:45:25, 6.47, 95.10, 430.84
13:45:25, 6.42, 76.00, 341.33
13:45:26, 6.31, 55.50, 245.22
13:45:27, 6.20, 46.70, 202.81
13:45:28, 6.18, 45.10, 195.23
13:45:29, 6.16, 39.70, 171.19
13:45:29, 6.09, 31.40, 133.81
13:45:30, 5.98, 24.80, 103.88
13:45:31, 5.93, 23.70, 98.35
13:45:32, 5.93, 23.40, 97.10
13:45:33, 5.93, 23.40, 97.10
13:45:34, 5.93, 23.20, 96.27
13:45:34, 5.93, 23.10, 95.86
13:45:35, 5.93, 22.90, 95.03
13:45:36, 5.93, 22.80, 94.61
13:45:37, 5.93, 22.60, 93.78
13:45:38, 5.93, 22.40, 92.95
13:45:38, 5.93, 22.30, 92.60
13:45:39, 5.93, 22.20, 92.18
13:45:40, 5.93, 22.10, 91.77
13:45:41, 5.93, 22.00, 91.35
13:45:42, 5.93, 21.80, 90.52
13:45:42, 5.93, 21.80, 90.52
13:45:43, 5.93, 21.60, 89.69
13:45:44, 5.93, 21.60, 89.69
13:45:45, 5.93, 21.50, 89.28
13:45:46, 5.93, 21.40, 88.86
13:45:46, 5.94, 21.40, 88.92
13:45:47, 5.94, 21.30, 88.51
13:45:48, 5.93, 21.30, 88.45
13:45:49, 5.93, 21.20, 88.03
13:45:50, 5.94, 21.10, 87.67
13:45:50, 5.94, 21.00, 87.26
13:45:51, 5.94, 21.00, 87.26
13:45:52, 5.94, 20.90, 86.84
13:45:53, 5.94, 20.90, 86.90
13:45:54, 5.94, 20.80, 86.49
13:45:54, 5.94, 20.80, 86.49
13:45:55, 5.94, 20.80, 86.54
13:45:56, 5.94, 20.80, 86.54
13:45:57, 5.95, 20.70, 86.19
13:45:58, 5.94, 20.60, 85.71
13:45:58, 5.95, 20.60, 85.77
13:45:59, 5.95, 20.50, 85.35
13:46:0, 5.95, 20.50, 85.35
13:46:1, 5.95, 20.40, 84.94
13:46:2, 5.95, 20.40, 84.99
13:46:2, 5.95, 20.40, 84.99
13:46:3, 5.96, 20.40, 85.05
13:46:4, 5.96, 20.30, 84.63
13:46:5, 5.96, 20.30, 84.63
13:46:6, 5.96, 20.20, 84.27
13:46:6, 5.96, 20.20, 84.27
13:46:7, 5.96, 20.20, 84.27
13:46:8, 5.96, 20.20, 84.33
13:46:9, 5.96, 20.10, 83.91
13:46:10, 5.96, 20.00, 83.50
13:46:10, 5.96, 20.00, 83.50
13:46:11, 5.97, 20.00, 83.55
13:46:12, 5.97, 20.00, 83.55
13:46:13, 5.97, 20.00, 83.55
13:46:14, 5.97, 20.00, 83.61
13:46:14, 5.97, 19.80, 82.77
13:46:15, 5.97, 19.90, 83.19
13:46:16, 5.97, 19.80, 82.77
13:46:17, 5.98, 19.80, 82.83
13:46:18, 5.98, 19.90, 83.25
13:46:19, 5.98, 19.80, 82.83
13:46:19, 5.98, 19.70, 82.46
13:46:20, 5.98, 19.80, 82.83
13:46:21, 5.98, 19.70, 82.46
13:46:22, 5.98, 19.70, 82.46
13:46:23, 5.98, 19.70, 82.46
13:46:23, 5.98, 19.70, 82.52
13:46:24, 5.98, 19.60, 82.10
13:46:25, 5.98, 19.60, 82.10
13:46:26, 5.98, 19.50, 81.68
13:46:27, 5.98, 19.60, 82.10
13:46:27, 5.99, 19.50, 81.74
13:46:28, 5.99, 19.50, 81.74
13:46:29, 5.98, 19.50, 81.68
13:46:30, 5.99, 19.50, 81.74
13:46:31, 5.98, 19.50, 81.68
13:46:31, 5.99, 19.40, 81.32
13:46:32, 5.99, 19.40, 81.32
13:46:33, 5.99, 19.40, 81.32
13:46:34, 5.99, 19.30, 80.90
13:46:35, 5.99, 19.30, 80.90
13:46:35, 5.99, 19.30, 80.90
13:46:36, 5.99, 19.30, 80.90
13:46:37, 5.99, 19.30, 80.90
13:46:38, 5.99, 19.30, 80.95
13:46:39, 5.99, 19.30, 80.90
13:46:39, 5.99, 19.20, 80.53
13:46:40, 5.99, 19.20, 80.53
13:46:41, 5.99, 19.30, 80.95
13:46:42, 6.00, 19.20, 80.59
13:46:43, 6.00, 19.20, 80.59
13:46:43, 6.00, 19.20, 80.59
13:46:44, 6.00, 19.20, 80.64
13:46:45, 6.00, 19.10, 80.22
13:46:46, 6.00, 19.20, 80.64
13:46:47, 6.00, 19.10, 80.22
13:46:47, 6.00, 19.10, 80.22
13:46:48, 6.00, 19.10, 80.22
13:46:49, 6.00, 19.10, 80.27
13:46:50, 6.00, 19.10, 80.27
13:46:51, 6.00, 19.00, 79.85
13:46:51, 6.00, 19.00, 79.85
13:46:52, 6.00, 19.00, 79.85
13:46:53, 6.00, 19.00, 79.85
13:46:54, 6.00, 19.00, 79.85
13:46:55, 6.00, 18.90, 79.43
13:46:55, 6.00, 19.00, 79.85
13:46:56, 6.00, 18.90, 79.43
13:46:57, 6.00, 18.90, 79.43
13:46:58, 6.01, 18.90, 79.49
13:46:59, 6.01, 18.80, 79.07
13:47:0, 6.01, 18.80, 79.07
13:47:0, 6.01, 18.80, 79.07
13:47:1, 6.01, 18.80, 79.07
13:47:2, 6.01, 18.70, 78.64
13:47:3, 6.01, 18.70, 78.64
13:47:4, 6.00, 18.80, 79.01
13:47:4, 6.01, 18.70, 78.64
13:47:5, 6.01, 18.70, 78.64
13:47:6, 6.01, 18.60, 78.22
13:47:7, 6.01, 18.70, 78.64
